Author,Journal ,Country,Year,Study_id,Ingredient_type,Feed_general,Feed_specific,Feed_general_2,Feed_specific_2,Amino_supp,Supplement_type,FM_FO,Fish_group,Fish_sp,Fish_scientific,Life_stage,Replacement,FCR,Marine_ingredient_change,Crop_change,n3n6,Tissue,,,
Lim S-J,Aquaculture Nutrition,South Korea,2008,185,Mixture,Soy,SBM with P + Fe,Crops,Cottonseed meal,Y,Lysine + Methionine,FM,Marine fishes,Tiger Puffer,Takifugu rubripes,Juvenile,40,1.27,,-13.5,,,,,
Freitas LEL,Aquaculture Research,Brazil,2011,186,Single,Soy,SPC,,,Y,Lysine + Methione,FM,Marine fishes,Mutton Snapper,Lutjanus analis,Juvenile,0,0,,0,,,,,
Freitas LEL,Aquaculture Research,Brazil,2011,186,Single,Soy,SPC,,,Y,Lysine + Methione,FM,Marine fishes,Mutton Snapper,Lutjanus analis,Juvenile,25,1.2,,-3,,,,,
Freitas LEL,Aquaculture Research,Brazil,2011,186,Single,Soy,SPC,,,Y,Lysine + Methione,FM,Marine fishes,Mutton Snapper,Lutjanus analis,Juvenile,55,2,,-4.6,,,,,
Freitas LEL,Aquaculture Research,Brazil,2011,186,Single,Soy,SPC,,,Y,Lysine + Methione,FM,Marine fishes,Mutton Snapper,Lutjanus analis,Juvenile,75,2.06,,-6.2,,,,,
Lin S,Animal Feed Science and Technology,China,2011,187,Single,Soy,SBM,,,Y,Lysine,FM,Tilapia,Blue Tilapia,Oreochromis niloticus x O. aureus,Juvenile,0,1.69,0,0,,,,,
Lin S,Animal Feed Science and Technology,China,2011,187,Single,Soy,SBM,,,Y,Lysine,FM,Tilapia,Blue Tilapia,Oreochromis niloticus x O. aureus,Juvenile,25,1.74,0.5,-3.2,,,,,
Lin S,Animal Feed Science and Technology,China,2011,187,Single,Soy,SBM,,,Y,Lysine,FM,Tilapia,Blue Tilapia,Oreochromis niloticus x O. aureus,Juvenile,50,1.78,1,-6.3,,,,,
Lin S,Animal Feed Science and Technology,China,2011,187,Single,Soy,SBM,,,Y,Lysine,FM,Tilapia,Blue Tilapia,Oreochromis niloticus x O. aureus,Juvenile,75,1.89,1.5,-9.5,,,,,
Lin S,Animal Feed Science and Technology,China,2011,187,Single,Soy,SBM,,,Y,Lysine,FM,Tilapia,Blue Tilapia,Oreochromis niloticus x O. aureus,Juvenile,100,2.18,2,-12.6,,,,,
Lin Y-H,Aquaculture,China,2017,188,Single,Soy,SBM + butyrate + lactate,,,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,0,0.87,0,0,,,,,
Lin Y-H,Aquaculture,China,2017,188,Single,Soy,SBM,,,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,40,0.95,2.24,-2.1,,,,,
Lin Y-H,Aquaculture,China,2017,188.1,Single,Soy,SBM + butyrate + lactate,,,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,0,0.87,0,0,,,,,
Lin Y-H,Aquaculture,China,2017,188.1,Single,Soy,SBM + butyrate + lactate,,,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,40,0.94,2.24,-2.1,,,,,
Lin Y-H,Aquaculture,China,2017,188.2,Single,Soy,SBM + butyrate + lactate,,,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,0,0.87,0,0,,,,,
Lin Y-H,Aquaculture,China,2017,188.2,Single,Soy,SBM + butyrate + lactate,,,N,,FM,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,40,0.99,2.24,-2.1,,,,,
Lin H,Aquaculture Research,China,2013,189,Single,Soy,Fermented SBM,,,Y,Betaine,FM,Marine fishes,Pompano,Trachinotus ovatus,None ,0,1.33,0,0,,,,,
Lin H,Aquaculture Research,China,2013,189,Single,Soy,Fermented SBM,,,Y,Betaine,FM,Marine fishes,Pompano,Trachinotus ovatus,None ,12,1.35,0.2,0,,,,,
Lin H,Aquaculture Research,China,2013,189,Single,Soy,Fermented SBM,,,Y,Betaine,FM,Marine fishes,Pompano,Trachinotus ovatus,None ,24,1.44,0.4,0,,,,,
Lin H,Aquaculture Research,China,2013,189,Single,Soy,Fermented SBM,,,Y,Betaine,FM,Marine fishes,Pompano,Trachinotus ovatus,None ,36,1.46,0.6,0,,,,,
Lin H,Aquaculture Research,China,2013,189,Single,Soy,Fermented SBM,,,Y,Betaine,FM,Marine fishes,Pompano,Trachinotus ovatus,None ,48,1.52,0.8,0,,,,,
Lopez LM,Fish Physiology and Biochemistry,Mexico,2015,190,Single,Soy,SPC,,,N,Methionine + Taurine,FM,Marine fishes,Totoaba,Totoaba macdonaldi,Juvenile,0,0.75,0,,,,,,
Lopez LM,Fish Physiology and Biochemistry,Mexico,2015,190,Single,Soy,SPC,,,N,,FM,Marine fishes,Totoaba,Totoaba macdonaldi,Juvenile,20,0.67,1.8,,,,,,
Lopez LM,Fish Physiology and Biochemistry,Mexico,2015,190.1,Single,Soy,SPC,,,Y,Methionine + Taurine,FM,Marine fishes,Totoaba,Totoaba macdonaldi,Juvenile,0,0.75,0,,,,,,
Lopez LM,Fish Physiology and Biochemistry,Mexico,2015,190.1,Single,Soy,SPC,,,Y,Methionine + Taurine,FM,Marine fishes,Totoaba,Totoaba macdonaldi,Juvenile,20,0.66,1.8,,,,,,
Lopez LM,Fish Physiology and Biochemistry,Mexico,2015,190,Single,Soy,SPC,,,N,,FM,Marine fishes,Totoaba,Totoaba macdonaldi,Juvenile,30,0.74,3.5,,,,,,
Lopez LM,Fish Physiology and Biochemistry,Mexico,2015,190.1,Single,Soy,SPC,,,Y,Methionine + Taurine,FM,Marine fishes,Totoaba,Totoaba macdonaldi,Juvenile,30,0.67,3.5,,,,,,
Luo Z,Aquaculture Research,China,2011,191,Mixture,Soy,SBM,Crops,Rapeseed meal,N,,FM,Crustaceans,Chinese Mittern Crab,Eriocheir sinensis,Juvenile,0,3,,0,,,,,
Luo Z,Aquaculture Research,China,2011,191,Mixture,Soy,SBM,Crops,Rapeseed meal,N,,FM,Crustaceans,Chinese Mittern Crab,Eriocheir sinensis,Juvenile,20,2.71,,0,,,,,
Luo Z,Aquaculture Research,China,2011,191,Mixture,Soy,SBM,Crops,Rapeseed meal,N,,FM,Crustaceans,Chinese Mittern Crab,Eriocheir sinensis,Juvenile,40,2.82,,0,,,,,
Luo Z,Aquaculture Research,China,2011,191,Mixture,Soy,SBM,Crops,Rapeseed meal,N,,FM,Crustaceans,Chinese Mittern Crab,Eriocheir sinensis,Juvenile,60,3.06,,0,,,,,
Luo Z,Aquaculture Research,China,2011,191,Mixture,Soy,SBM,Crops,Rapeseed meal,N,,FM,Crustaceans,Chinese Mittern Crab,Eriocheir sinensis,Juvenile,80,3.37,,0,,,,,
Ma X,Journal of the World Aquaculture Society ,China,2014,192,Single,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Golden Pompano,Trachinotus ovatus,Juvenile,0,1.5,,0,,,,,
Ma X,Journal of the World Aquaculture Society ,China,2014,192,Single,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Golden Pompano,Trachinotus ovatus,Juvenile,20,1.86,,-8.4,,,,,
Ma X,Journal of the World Aquaculture Society ,China,2014,192,Single,Soy,SBM,,,Y,Lysine + Methionine,FM,Marine fishes,Golden Pompano,Trachinotus ovatus,Juvenile,40,1.87,,-12.1,,,,,
Ma Z,Aquaculture Research,Australia ,2018,193,Single,Soy,SBM,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile,0,1.27,0,0,,,,,
Ma Z,Aquaculture Research,Australia ,2018,193,Single,Soy,SBM,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile,50,2.12,0.8,-10,,,,,
Ma Z,Aquaculture Research,Australia ,2018,193.1,Single,Soy,EZM,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile,0,1.27,0,0,,,,,
Ma Z,Aquaculture Research,Australia ,2018,193.1,Single,Soy,EZM,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile,50,1.8,0.8,-8,,,,,
Ma Z,Aquaculture Research,Australia ,2018,193,Single,Soy,SBM,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile,100,4,2.8,-28,,,,,
Ma Z,Aquaculture Research,Australia ,2018,193.1,Single,Soy,EZM,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile,100,8.8,2.8,-18,,,,,
Mahmoud MMA,Life Science Journal,Egypt,2014,194,Single,Soy,SBM with phytase,,,Y,Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,0,1.47,,0,,,,,
Mahmoud MMA,Life Science Journal,Egypt,2014,194,Single,Soy,SBM with phytase,,,Y,Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,100,2.38,,15.72,,,,,
Mahmoud MMA,Life Science Journal,Egypt,2014,194.1,Single,Soy,SBM with phytase,,,Y,Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,0,1.47,,0,,,,,
Mahmoud MMA,Life Science Journal,Egypt,2014,194.1,Single,Soy,SBM with phytase,,,Y,Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,100,2.63,,7.24,,,,,
Markovic Z,Turkish Journal of Fisheries and Aquatic Sciences,Egypt,2012,195,Single,Soy,Defatted SBM,,,Y,Lysine + Methionine,FM,Carp,Common carp,Cyprinus carpio,None ,0,1.49,,0,,,,,
Markovic Z,Turkish Journal of Fisheries and Aquatic Sciences,Egypt,2012,195,Single,Soy,Defatted SBM,,,Y,Lysine + Methionine,FM,Carp,Common carp,Cyprinus carpio,None ,50,1.89,,-1.8,,,,,
Markovic Z,Turkish Journal of Fisheries and Aquatic Sciences,Egypt,2012,195.1,Single,Soy,Defatted SBM,,,Y,Lysine + Methionine,FM,Carp,Common carp,Cyprinus carpio,None ,0,1.49,,0,,,,,
Markovic Z,Turkish Journal of Fisheries and Aquatic Sciences,Egypt,2012,195.1,Single,Soy,Defatted SBM,,,Y,Lysine + Methionine,FM,Carp,Common carp,Cyprinus carpio,None ,50,1.81,,0.3,,,,,
Markovic Z,Turkish Journal of Fisheries and Aquatic Sciences,Egypt,2012,195.1,Single,Soy,Defatted SBM,,,Y,Lysine + Methionine,FM,Carp,Common carp,Cyprinus carpio,None ,100,2.82,,4,,,,,
Monentcham SE,Aquaculture Research,Belgium,2010,196,Mixture,Soy,SBM,Crops,Cottonseed meal,N,,FM,Freshwater fishes,African Bonytongue,Heterotis niloticus,Juvenile,0,0.97,0,0,,,,,
Monentcham SE,Aquaculture Research,Belgium,2010,196,Mixture,Soy,SBM,Crops,Cottonseed meal,N,,FM,Freshwater fishes,African Bonytongue,Heterotis niloticus,Juvenile,25,0.98,0,-7.5,,,,,
Monentcham SE,Aquaculture Research,Belgium,2010,196,Mixture,Soy,SBM,Crops,Cottonseed meal,N,,FM,Freshwater fishes,African Bonytongue,Heterotis niloticus,Juvenile,50,1.05,0,-17,,,,,
Monentcham SE,Aquaculture Research,Belgium,2010,196,Mixture,Soy,SBM,Crops,Cottonseed meal,N,,FM,Freshwater fishes,African Bonytongue,Heterotis niloticus,Juvenile,75,1.41,0,-27.5,,,,,
Moxley JD,Journal of the World Aquaculture Society ,USA,2014,197,Single,Soy,SPC,,,Y,Lysine + Methionine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,1.28,0,,,,,,
Moxley JD,Journal of the World Aquaculture Society ,USA,2014,197,Single,Soy,SPC,,,Y,Lysine + Methionine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,50,1.3,3.2,,,,,,
Moxley JD,Journal of the World Aquaculture Society ,USA,2014,197,Single,Soy,SPC,,,Y,Lysine + Methionine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,75,1.82,4.8,,,,,,
Ngandzali BO,Aquaculture Nutrition,China,2011,198,Single,Soy,SPC with phytase,,,,,FM,Marine fishes,Black Seabream,Acanthopagrus schlegeli,Juvenile,0,1.19,0,0,,,,,
Ngandzali BO,Aquaculture Nutrition,China,2011,198,Single,Soy,SPC with phytase,,,,,FM,Marine fishes,Black Seabream,Acanthopagrus schlegeli,Juvenile,8,1.12,0,0.47,,,,,
Ngandzali BO,Aquaculture Nutrition,China,2011,198,Single,Soy,SPC with phytase,,,,,FM,Marine fishes,Black Seabream,Acanthopagrus schlegeli,Juvenile,16,1.33,0,0.93,,,,,
Ngandzali BO,Aquaculture Nutrition,China,2011,198,Single,Soy,SPC with phytase,,,,,FM,Marine fishes,Black Seabream,Acanthopagrus schlegeli,Juvenile,24,1.24,0,1.4,,,,,
Ngandzali BO,Aquaculture Nutrition,China,2011,198,Single,Soy,SPC with phytase,,,,,FM,Marine fishes,Black Seabream,Acanthopagrus schlegeli,Juvenile,32,1.17,0,1.87,,,,,
Ngandzali BO,Aquaculture Nutrition,China,2011,198,Single,Soy,SPC with phytase,,,,,FM,Marine fishes,Black Seabream,Acanthopagrus schlegeli,Juvenile,40,1.23,0,2.34,,,,,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199,Single,Soy,Expeller-pressed SBM,,,Y,Methionine,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,0,1.28,,0,,,,,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199,Single,Soy,Expeller-pressed SBM,,,Y,Methionine,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,100,1.22,,-6.55,,,,,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199.1,Single,Soy,Dehulled SE SBM,,,Y,Methionine,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,0,1.28,,0,,,,,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199.1,Single,Soy,Dehulled SE SBM,,,N,,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,100,1.33,,-1.43,,,,,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199.2,Single,Soy,Dehulled SE SBM,,,Y,Methionine,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,0,1.28,,0,,,,,
Nguyen ND,Journal of the World Aquaculture Society ,USA,2009,199.2,Single,Soy,Dehulled SE SBM,,,Y,Methionine,FM,Tilapia,Tilapia sp.,Oreochromis sp.,Juvenile,100,1.23,,-1.48,,,,,
Peng M,Aquaculture,China,2013,200,Mixture,Soy,SBM,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,0,0.5,,,,,,,
Peng M,Aquaculture,China,2013,200,Mixture,Soy,SBM,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,15,0.48,,,,,,,
Peng M,Aquaculture,China,2013,200,Mixture,Soy,SBM,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,30,0.51,,,,,,,
Peng M,Aquaculture,China,2013,200.1,Mixture,Soy,SBM  with nucleotides,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,0,0.5,,,,,,,
Peng M,Aquaculture,China,2013,200.1,Mixture,Soy,SBM  with nucleotides,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,15,0.5,,,,,,,
Peng M,Aquaculture,China,2013,200.1,Mixture,Soy,SBM  with nucleotides,Crops,Wheat,Y,Taurine,FM,Marine fishes,Turbot,Scophthalmus maximus,Juvenile,30,0.48,,,,,,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,0,1.4,0,0,,,,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,15,1.8,0.7,-2.8,,,,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,30,2,1.4,-5.7,,,,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,45,2,2,-8.5,,,,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,60,2.1,2.7,-11.4,,,,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,75,2.9,3.4,-14.3,,,,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,90,4.3,4.1,-17.1,,,,,
Phumee P,Aquaculture Nutrition,Malaysia,2011,201,Single,Soy,SBM,,,,,FM,Catfish,Pangasius sp.,Pangasianodon hypophthalmus ,Juvenile,100,4,4.5,-19,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202,Single,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,0,2,0,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202,Single,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,40,1.97,1.3,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202.1,Single,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,0,2,0,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202.1,Single,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,40,2.02,1.3,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202.2,Single,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,0,2,0,,,,,,
Piccolo G,Italian Journal of Animal Science,Italy,2011,202.2,Single,Soy,SBM,,,N,,FM,Marine fishes,Sharpsnout Seabream,Diplodus puntazzo,Juvenile,40,2.02,1.3,,,,,,
Abdel Rahman SH,Aquaculture Research,Egypt,2010,203,Single,Soy,SBM,,,Y,Lysine + Methionine,FM,Shrimp,Speckled Shrimp,Metapenaeus monoceros,Juvenile,0,3.27,0,,,,,,
Abdel Rahman SH,Aquaculture Research,Egypt,2010,203,Single,Soy,SBM,,,Y,Lysine + Methionine,FM,Shrimp,Speckled Shrimp,Metapenaeus monoceros,Juvenile,20,3.23,0,,,,,,
Abdel Rahman SH,Aquaculture Research,Egypt,2010,203,Single,Soy,SBM,,,Y,Lysine + Methionine,FM,Shrimp,Speckled Shrimp,Metapenaeus monoceros,Juvenile,40,3.51,0,,,,,,
Abdel Rahman SH,Aquaculture Research,Egypt,2010,203,Single,Soy,SBM,,,Y,Lysine + Methionine,FM,Shrimp,Speckled Shrimp,Metapenaeus monoceros,Juvenile,60,4.02,0,,,,,,
Refstie S,Aquaculture,Norway,2010,204,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0.88,0,0,,,,,
Refstie S,Aquaculture,Norway,2010,204,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,0.85,1.9,0,,,,,
Refstie S,Aquaculture,Norway,2010,204.1,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0.88,0,0,,,,,
Refstie S,Aquaculture,Norway,2010,204.1,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,1.22,1.9,-7.8,,,,,
Refstie S,Aquaculture,Norway,2010,204.2,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0.88,0,0,,,,,
Refstie S,Aquaculture,Norway,2010,204.2,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,1.15,1.9,-7.8,,,,,
Refstie S,Aquaculture,Norway,2010,204.3,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0.88,0,0,,,,,
Refstie S,Aquaculture,Norway,2010,204.3,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,1.12,1.9,-7.8,,,,,
Refstie S,Aquaculture,Norway,2010,204.4,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0.88,0,0,,,,,
Refstie S,Aquaculture,Norway,2010,204.4,Single,Soy,SBM with yeast,,,Y,Lysine + Methionine,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,55,1.18,1.9,-7.8,,,,,
Ribeiro L,Aquaculture,Norway,2010,205,Single,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Meagre,Argyrosomus regius,None ,0,1.25,0,0,,,,,
Ribeiro L,Aquaculture,Norway,2010,205,Single,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Meagre,Argyrosomus regius,None ,60,1,1.5,15,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,0,2,0,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,20,1.67,-0.3,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,40,1.67,-0.6,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,60,2,-0.9,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,80,2.5,-1.2,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206,Single,Soy,Dehulled SE SBM,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,100,5,-1.5,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,0,1.67,0,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,20,1.67,0.5,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,40,3.33,1,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,60,10,1.5,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,80,10,2,0,,,,,
Riche M,Aquaculture Nutrition,USA,2011,206.1,Single,Soy,SPC,,,N,,FM,Marine fishes,Florida Pompano,Trachinotus carolinus,Juvenile,100,10,2.5,0,,,,,
Romarheim OH,Aquaculture Nutrition,Norway,2008,207,Single,Soy,SBM,,,N,,FM,Marine fishes,Cobia,"Rachycentron canadum,",Juvenile,0,1.05,0,0,,,,,
Romarheim OH,Aquaculture Nutrition,Norway,2008,207,Single,Soy,SBM,,,N,,FM,Marine fishes,Cobia,"Rachycentron canadum,",Juvenile,40,1.2,0,-71,,,,,
Romarheim OH,Aquaculture Nutrition,Norway,2008,207.1,Single,Soy,SBM WF,,,N,,FM,Marine fishes,Cobia,"Rachycentron canadum,",Juvenile,0,1.05,0,0,,,,,
Romarheim OH,Aquaculture Nutrition,Norway,2008,207.1,Single,Soy,SBM WF,,,N,,FM,Marine fishes,Cobia,"Rachycentron canadum,",Juvenile,40,1.75,0,-71,,,,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208,Single,Soy,SBM,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,0,1,0,0,,,,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208.1,Single,Soy,SBM with SoyPepGen,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,0,1,0,0,,,,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208,Single,Soy,SBM,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,66,1.16,0,-10.8,,,,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208.1,Single,Soy,SBM with SoyPepGen,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,66,1.04,0,-10.8,,,,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208,Single,Soy,SBM,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,83,0.98,0,-14.2,,,,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208.1,Single,Soy,SBM with SoyPepGen,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,83,0.97,0,-14.3,,,,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208,Single,Soy,SBM,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,100,1.28,0,-17.5,,,,,
Rombenso A ,North American Journal of Aquaculture ,USA,2013,208.1,Single,Soy,SBM with SoyPepGen,,,Y,Methionine,FM,Marine fishes,Hybrid Striped Bass,Morone chrysops x M. saxatilis,Juvenile,100,1.05,0,-18.7,,,,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209,Single,Soy,SPC,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,1.05,0,0,,,,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209,Single,Soy,SPC,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,50,0.97,2.8,0,,,,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209.1,Single,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,1.04,0,0,,,,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209.1,Single,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,88,1.19,3.9,0,,,,,
Rossi Jr W,Aquaculture Nutrition,USA,2013,209.2,Single,Soy,SBM,,,Y,Lysine + Methionine + Taurine + Glycine,FM,Marine fishes,Red Drum,Sciaenops ocellatus:,Juvenile,0,1.04,0,0,,,,,
